date,title,artist,peak_pos,last_pos,weeks,rank,genre,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode
4/20/13,C'Mon,ke$ha,27,77,16,93,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",0.7809999999999999,0.102,126.025,0.0963,0.00657,0.00144,4.0,0.5579999999999999,1.0,214333.0,-5.4479999999999995,0.28600000000000003,0.0
4/20/13,One Way Or Another (Teenage Kicks),one direction,13,84,8,99,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'talent show']",0.867,0.586,162.131,0.071,0.025,0.0,4.0,0.489,4.0,157293.0,-3.1210000000000004,0.409,0.0
4/20/13,Whiskey,jana kramer,94,0,2,94,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",0.773,0.34,143.816,0.0331,0.0533,1.4999999999999999e-05,4.0,0.528,0.0,215907.0,-3.395,0.48,1.0
4/20/13,Pom Poms,jonas brothers,60,0,1,60,"['boy band', 'dance pop', 'pop', 'post-teen pop']",0.977,0.281,148.006,0.0902,0.0663,0.0,4.0,0.677,1.0,198053.0,-2.198,0.902,0.0
4/13/13,Home,phillip phillips,6,46,40,50,"['folk-pop', 'neo mellow', 'pop rock', 'singer-songwriter']",0.792,0.159,121.001,0.0335,0.0215,0.0,4.0,0.5920000000000001,0.0,209227.0,-5.8839999999999995,0.293,1.0
4/13/13,Girl On Fire,alicia keys,11,31,30,39,"['hip pop', 'neo soul', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",0.706,0.105,92.494,0.0609,0.135,0.00106,4.0,0.48200000000000004,9.0,224920.0,-5.7620000000000005,0.14400000000000002,1.0
4/13/13,I'm Different,2 chainz,27,63,20,66,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.685,0.08,97.524,0.0752,0.0415,0.0,4.0,0.941,10.0,207040.0,-5.24,0.7,1.0
4/13/13,Dope,tyga,68,95,10,100,"['dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.5429999999999999,0.13,95.04,0.23800000000000002,0.0116,0.0,4.0,0.816,0.0,224853.0,-6.922999999999999,0.373,1.0
4/13/13,Pusher Love Girl,justin timberlake,64,64,2,87,"['boy band', 'dance pop', 'pop', 'r&b']",0.441,0.485,140.009,0.0775,0.466,0.000936,4.0,0.485,1.0,482360.0,-8.248,0.511,0.0
4/13/13,The Phoenix,fall out boy,80,0,1,80,"['emo', 'modern rock', 'pop punk']",0.9620000000000001,0.59,138.013,0.078,0.000436,1.73e-06,4.0,0.57,4.0,244960.0,-2.989,0.38299999999999995,0.0
4/6/13,Diamonds,rihanna,1,43,26,47,"['dance pop', 'pop', 'r&b', 'urban contemporary']",0.684,0.136,91.954,0.0513,0.00146,0.0,4.0,0.541,11.0,225200.0,-5.957000000000001,0.40700000000000003,0.0
4/6/13,Beauty And A Beat,justin bieber,5,33,24,44,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",0.83,0.065,127.965,0.0635,0.00137,3.96e-05,4.0,0.596,0.0,227987.0,-4.7219999999999995,0.6,1.0
4/6/13,Tornado,little big town,51,70,20,79,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",0.696,0.107,97.00399999999999,0.0247,0.0459,9.609999999999999e-05,4.0,0.7390000000000001,3.0,223573.0,-5.149,0.49200000000000005,0.0
4/6/13,The Only Way I Know,jason aldean,40,88,20,98,"['contemporary country', 'country', 'country road']",0.7859999999999999,0.135,183.27200000000002,0.0535,0.221,4.78e-06,4.0,0.51,7.0,193187.0,-4.342,0.586,1.0
4/6/13,Merry Go 'Round,kacey musgraves,63,73,15,77,"['contemporary country', 'country dawn']",0.462,0.129,86.999,0.0309,0.565,0.00134,4.0,0.65,6.0,206893.0,-9.375,0.368,1.0
4/6/13,Who Booty,jonn hart,66,85,15,89,"['alternative r&b', 'deep pop r&b', 'slow game']",0.52,0.42100000000000004,96.986,0.036000000000000004,0.0327,0.0,4.0,0.7120000000000001,4.0,190533.0,-6.5489999999999995,0.258,0.0
4/6/13,Stubborn Love,the lumineers,70,89,15,96,"['folk-pop', 'indie folk', 'indie pop', 'stomp and holler']",0.56,0.196,115.01,0.0375,0.607,0.0432,4.0,0.598,0.0,279000.0,-11.679,0.221,1.0
3/30/13,Adorn,miguel,17,41,33,46,"['dance pop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap']",0.5760000000000001,0.187,179.063,0.175,0.0543,4.07e-05,4.0,0.625,11.0,193147.0,-5.693,0.235,0.0
3/30/13,Hall Of Fame,the script,25,35,25,50,"['boy band', 'celtic rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",0.873,0.12300000000000001,84.803,0.0565,0.0653,0.0,4.0,0.42100000000000004,10.0,202533.0,-4.343,0.63,1.0
3/30/13,Better Dig Two,the band perry,28,49,20,62,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",0.691,0.0894,155.936,0.0454,0.40399999999999997,0.0,4.0,0.635,7.0,192240.0,-5.185,0.61,1.0
3/30/13,Wicked Games,the weeknd,53,71,20,76,"['canadian pop', 'pop']",0.579,0.368,111.426,0.0387,0.0113,5.24e-06,4.0,0.409,11.0,323747.0,-5.156000000000001,0.316,0.0
3/30/13,Don't Judge Me,chris brown,67,82,20,86,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",0.498,0.11699999999999999,175.918,0.126,0.532,7.94e-05,4.0,0.32799999999999996,4.0,240173.0,-10.898,0.36,0.0
3/30/13,Little Things,one direction,33,94,18,100,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'talent show']",0.222,0.205,110.095,0.0329,0.7879999999999999,0.0,4.0,0.7070000000000001,7.0,219640.0,-11.716,0.556,1.0
3/30/13,Love Sosa,chief keef,56,88,14,97,"['deep trap', 'drill', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop', 'vapor trap']",0.41600000000000004,0.111,131.952,0.0894,0.0324,0.0,4.0,0.7709999999999999,0.0,246573.0,-8.187999999999999,0.218,0.0
3/30/13,Cups,anna kendrick,64,85,12,95,[''],0.33299999999999996,0.025,130.0,0.18899999999999997,0.605,0.000148,4.0,0.927,7.0,76947.0,-14.104000000000001,0.7190000000000001,1.0
3/30/13,Hey Porsche,nelly,42,63,4,83,"['dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",0.8190000000000001,0.7609999999999999,115.98200000000001,0.028999999999999998,0.147,0.0,4.0,0.7290000000000001,9.0,209453.0,-4.162,0.946,1.0
3/30/13,Gold,britt nicole,83,83,3,91,"['ccm', 'christian alternative rock', 'christian music', 'christian rock', 'worship']",0.8190000000000001,0.348,95.958,0.031,0.0266,0.0,4.0,0.65,8.0,179334.0,-3.389,0.895,1.0
3/30/13,Buzzkill,luke bryan,74,74,2,99,"['contemporary country', 'country', 'country road']",0.7759999999999999,0.106,144.99200000000002,0.0339,0.0293,0.0,4.0,0.52,6.0,217853.0,-4.787,0.502,1.0
3/30/13,So Many Girls,dj drama,90,0,1,90,"['deep trap', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.862,0.0627,145.19799999999998,0.0983,0.179,0.0,4.0,0.595,6.0,211240.0,-3.1519999999999997,0.62,0.0
3/23/13,Tip It On Back,dierks bentley,66,77,16,89,"['contemporary country', 'country', 'country road', 'modern country rock']",0.78,0.138,137.936,0.0323,0.522,0.16,4.0,0.503,3.0,206520.0,-5.148,0.737,1.0
3/23/13,Remember You,wiz khalifa,63,81,16,91,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.775,0.212,127.943,0.26899999999999996,0.217,0.0,4.0,0.726,2.0,289600.0,-4.1739999999999995,0.777,1.0
3/23/13,As Your Friend,afrojack,88,92,3,95,"['big room', 'dance pop', 'deep big room', 'dutch house', 'edm', 'electro house', 'pop', 'progressive electro house', 'tropical house']",0.7070000000000001,0.0212,127.929,0.0725,0.011000000000000001,0.0,4.0,0.6890000000000001,8.0,246387.0,-5.994,0.8190000000000001,0.0
3/16/13,Swimming Pools (Drank),kendrick lamar,17,43,29,48,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0.46399999999999997,0.081,147.99200000000002,0.24,0.0049700000000000005,9.54e-05,4.0,0.716,8.0,248467.0,-6.002999999999999,0.19699999999999998,1.0
3/16/13,Skyfall,adele,8,61,20,33,['pop'],0.9229999999999999,0.0989,76.635,0.0716,0.007690000000000001,0.0,4.0,0.381,4.0,248605.0,-2.205,0.31,1.0
3/16/13,Don't Stop The Party,pitbull,17,65,20,76,"['dance pop', 'latin', 'pop', 'pop rap']",0.9329999999999999,0.295,127.01100000000001,0.0917,0.00717,0.0,4.0,0.7440000000000001,4.0,206093.0,-4.985,0.9640000000000001,1.0
3/16/13,Ball,t.i.,50,80,20,88,"['dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']",0.907,0.0988,95.0,0.0867,0.17,1.0199999999999999e-05,4.0,0.764,1.0,205349.0,-3.969,0.542,1.0
3/16/13,Va Va Voom,nicki minaj,22,90,20,96,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b']",0.83,0.195,126.81299999999999,0.0355,0.0539,0.00244,4.0,0.647,8.0,183560.0,-3.426,0.691,1.0
3/16/13,Guap,big sean,71,95,12,100,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.7340000000000001,0.425,146.16299999999998,0.166,0.305,0.0,4.0,0.647,1.0,271760.0,-6.093999999999999,0.578,1.0
3/16/13,It's A Beautiful Day,michael buble,94,0,1,94,"['adult standards', 'canadian pop', 'lounge', 'neo mellow']",0.795,0.295,143.83700000000002,0.0358,0.0559,0.0,4.0,0.532,1.0,199267.0,-3.9789999999999996,0.78,1.0
3/9/13,The A Team,ed sheeran,16,32,33,45,['pop'],0.289,0.18,84.99600000000001,0.0367,0.669,0.0,4.0,0.642,9.0,258373.0,-9.918,0.40700000000000003,1.0
3/9/13,Die Young,ke$ha,2,50,22,50,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",0.7,0.215,128.001,0.046,0.00498,0.000125,4.0,0.711,1.0,211920.0,-4.805,0.8009999999999999,0.0
3/9/13,Anything Could Happen,ellie goulding,47,85,20,94,"['dance pop', 'metropopolis', 'pop', 'post-teen pop', 'tropical house']",0.7979999999999999,0.122,206.09900000000002,0.0587,0.45,0.0,4.0,0.516,0.0,286322.0,-4.002,0.46299999999999997,1.0
3/9/13,Goodbye In Her Eyes,zac brown band,48,94,20,98,"['contemporary country', 'country', 'country road', 'modern country rock']",0.5579999999999999,0.0879,81.271,0.038,0.163,3.76e-06,4.0,0.4,3.0,324267.0,-7.393,0.376,1.0
3/9/13,Hold On,alabama shakes,93,100,2,93,"['folk-pop', 'funk', 'indie pop', 'modern blues', 'modern rock', 'stomp and holler']",0.708,0.102,88.319,0.0341,0.205,0.423,4.0,0.561,5.0,229453.0,-4.708,0.518,1.0
3/2/13,I Cry,flo rida,6,28,21,48,"['dance pop', 'edm', 'pop', 'pop rap', 'post-teen pop']",0.8220000000000001,0.315,126.035,0.0439,0.0061600000000000005,1.79e-06,4.0,0.693,4.0,223800.0,-5.441,0.763,0.0
3/2/13,Every Storm (Runs Out Of Rain),gary allan,26,41,20,52,"['contemporary country', 'country', 'country road', 'modern country rock', 'outlaw country', 'texas country']",0.722,0.242,107.001,0.0341,0.0471,8.99e-06,4.0,0.5329999999999999,0.0,226080.0,-6.817,0.396,1.0
3/2/13,Begin Again,taylor swift,7,71,20,65,"['dance pop', 'pop', 'post-teen pop']",0.532,0.24,78.748,0.0271,0.19899999999999998,3.33e-06,4.0,0.467,7.0,237613.0,-8.277000000000001,0.321,1.0
3/2/13,How Country Feels,randy houser,42,65,20,73,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",0.847,0.0763,104.944,0.0396,0.0458,0.0,4.0,0.677,7.0,185093.0,-3.608,0.8059999999999999,1.0
3/2/13,Southern Comfort Zone,brad paisley,54,58,20,87,"['contemporary country', 'country', 'country road', 'modern country rock']",0.8740000000000001,0.092,160.015,0.0608,0.0925,1.4599999999999999e-05,4.0,0.42700000000000005,4.0,322293.0,-6.096,0.5489999999999999,1.0
3/2/13,Crying On A Suitcase,casey james,88,91,9,98,"['idol', 'modern country rock']",0.7,0.0992,198.972,0.0348,0.147,0.0,4.0,0.402,4.0,221387.0,-4.613,0.496,1.0
3/2/13,She Don't Put It Down,joe budden,96,0,1,96,"['dirty south rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'trap music']",0.7559999999999999,0.115,102.825,0.16,0.00036899999999999997,0.0,5.0,0.484,11.0,257416.0,-6.9479999999999995,0.39,0.0
2/23/13,Let Me Love You (Until You Learn To Love Yourself),ne-yo,6,38,28,47,"['dance pop', 'hip pop', 'neo soul', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'urban contemporary']",0.6829999999999999,0.722,124.896,0.0368,0.237,0.0,4.0,0.665,5.0,254093.0,-5.502000000000001,0.299,1.0
2/23/13,Cruise,florida georgia line,16,42,26,46,"['contemporary country', 'country road', 'modern country rock']",0.945,0.0575,148.012,0.0354,0.0189,0.0,4.0,0.46399999999999997,10.0,208960.0,-3.342,0.877,1.0
2/23/13,Let There Be Cowgirls,chris cagle,96,96,3,96,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",0.7879999999999999,0.16399999999999998,161.991,0.0362,0.0892,1.27e-06,4.0,0.537,11.0,273480.0,-5.557,0.727,1.0
2/23/13,Nothing Like Us,justin bieber,59,59,2,95,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",0.161,0.16,82.13799999999999,0.0453,0.986,4.26e-05,4.0,0.424,0.0,199800.0,-14.376,0.544,1.0
2/23/13,Highway Don't Care,tim mcgraw,59,0,1,59,"['contemporary country', 'country', 'country road']",0.556,0.0822,157.878,0.0355,0.0149,3.46e-06,4.0,0.494,2.0,267845.0,-8.517999999999999,0.555,1.0
2/16/13,Clique,"kanye west, jay-z, big sean",15,39,22,44,"['pop', 'pop rap', 'rap']",0.555,0.22699999999999998,109.204,0.295,0.0601,0.0,5.0,0.71,9.0,293613.0,-5.942,0.303,0.0
2/16/13,No Worries,lil wayne,29,50,22,49,"['hip hop', 'pop', 'pop rap', 'rap', 'trap music']",0.64,0.13,127.947,0.142,0.0851,0.0,4.0,0.836,5.0,222973.0,-5.627999999999999,0.816,1.0
2/16/13,Take A Walk,passion pit,84,84,22,86,"['alternative dance', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'shimmer pop', 'synthpop']",0.755,0.315,101.006,0.0368,0.0338,0.0,4.0,0.5660000000000001,11.0,264493.0,-5.526,0.445,1.0
2/16/13,Beer Money,kip moore,51,83,20,92,"['contemporary country', 'country', 'country road', 'modern country rock']",0.805,0.13,126.065,0.0307,0.0223,1.06e-06,4.0,0.745,2.0,218147.0,-5.5489999999999995,0.765,1.0
2/16/13,Bellas Finals: Price Tag / Don't You (Forget About Me)...,the barden bellas,85,85,6,94,"['a cappella', 'hollywood', 'post-teen pop']",0.7120000000000001,0.063,104.14,0.166,0.585,0.0,4.0,0.47100000000000003,0.0,217080.0,-5.655,0.287,1.0
2/16/13,Riff Off: Mickey / Like A Virgin / Hit Me With Your Best Shot...,"the barden bellas, the treblemakers",86,86,5,93,"['a cappella', 'hollywood', 'post-teen pop']",0.499,0.0908,126.434,0.40399999999999997,0.5539999999999999,0.0,4.0,0.5710000000000001,11.0,224267.0,-5.515,0.755,1.0
2/16/13,YOLO,the lonely island,60,0,1,60,"['comic', 'pop rap']",0.8270000000000001,0.0654,78.914,0.263,0.0216,0.0,4.0,0.594,5.0,188787.0,-3.654,0.6609999999999999,1.0
2/16/13,Let Me Love You (Until You Learn To Love Yoursel),glee cast,91,0,1,91,"['dance pop', 'hollywood', 'pop', 'post-teen pop']",0.177,0.121,112.853,0.035,0.938,7.8e-05,4.0,0.406,5.0,219040.0,-11.218,0.447,1.0
2/16/13,As Long As You Love Me (Acoustic),justin bieber,98,0,1,98,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",0.311,0.08900000000000001,135.497,0.0347,0.768,0.0,4.0,0.552,11.0,221693.0,-9.186,0.46399999999999997,0.0
2/9/13,Bandz A Make Her Dance,juicy j,29,48,20,58,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.674,0.28,130.972,0.33299999999999996,0.00101,0.0,4.0,0.88,2.0,280053.0,-7.857,0.584,1.0
2/9/13,Til My Last Day,justin moore,51,85,20,94,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",0.742,0.10099999999999999,105.01700000000001,0.0352,0.0468,0.0,4.0,0.575,9.0,234027.0,-5.289,0.585,1.0
2/9/13,Celebration,game,81,90,12,95,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.718,0.18,147.952,0.266,0.0465,0.0,4.0,0.669,3.0,289933.0,-6.121,0.493,1.0
2/9/13,Rest Of My Life,ludacris,72,75,10,87,"['dance pop', 'dirty south rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.887,0.17600000000000002,128.034,0.0425,0.0137,2.1e-06,4.0,0.541,2.0,232027.0,-3.844,0.268,1.0
2/9/13,Bad Ass,kid ink,90,0,1,90,"['dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.9129999999999999,0.0627,139.966,0.107,0.163,0.0,4.0,0.626,8.0,298840.0,-2.539,0.945,1.0
2/2/13,Thinkin Bout You,frank ocean,32,45,28,49,"['hip hop', 'indie r&b', 'neo soul', 'pop', 'r&b', 'rap']",0.35,0.0927,129.842,0.0537,0.41,0.00134,4.0,0.716,0.0,200747.0,-11.094000000000001,0.17800000000000002,1.0
2/2/13,We Are Never Ever Getting Back Together,taylor swift,1,39,24,46,"['dance pop', 'pop', 'post-teen pop']",0.688,0.0661,171.91400000000002,0.113,0.006490000000000001,0.0004,4.0,0.547,7.0,192987.0,-5.093999999999999,0.7829999999999999,1.0
2/2/13,Live While We're Young,one direction,3,82,16,94,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'talent show']",0.8370000000000001,0.0969,126.015,0.0543,0.0629,0.0,4.0,0.6579999999999999,2.0,200187.0,-2.063,0.9359999999999999,1.0
2/2/13,Diced Pineapples,rick ross,71,86,16,99,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.725,0.198,113.39200000000001,0.205,0.349,0.0,5.0,0.628,6.0,276160.0,-5.922000000000001,0.375,0.0
2/2/13,Who Booty,jonn hart,76,80,6,76,"['alternative r&b', 'deep pop r&b', 'slow game']",0.541,0.423,96.965,0.0356,0.0971,0.0,4.0,0.6859999999999999,4.0,189613.0,-6.643,0.237,0.0
2/2/13,Between The Raindrops,lifehouse,79,0,2,100,"['alternative metal', 'neo mellow', 'pop rock', 'post-grunge']",0.638,0.1,106.949,0.0321,0.00146,0.0,4.0,0.519,6.0,285600.0,-6.232,0.272,1.0
2/2/13,Wild For The Night,a$ap rocky,82,0,1,82,"['east coast hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.857,0.121,140.016,0.336,0.0452,0.0,4.0,0.7559999999999999,2.0,212640.0,-4.185,0.688,1.0
2/2/13,Long Live A$AP,a$ap rocky,86,0,1,86,"['east coast hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.828,0.115,130.04399999999998,0.29100000000000004,0.607,1.15e-06,4.0,0.7290000000000001,0.0,289587.0,-4.98,0.34299999999999997,0.0
1/26/13,Feel Again,onerepublic,36,53,20,55,"['dance pop', 'neo mellow', 'piano rock', 'pop', 'pop quebecois', 'pop rap', 'pop rock']",0.818,0.105,139.933,0.0541,0.0243,3.56e-06,4.0,0.474,7.0,185613.0,-7.513,0.353,0.0
1/26/13,Ready Or Not,bridgit mendler,49,75,13,97,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",0.871,0.11599999999999999,93.024,0.0487,0.00394,8.43e-05,4.0,0.7170000000000001,2.0,200947.0,-3.85,0.732,1.0
1/26/13,I Dreamed A Dream,anne hathaway,69,74,3,93,"['hollywood', 'show tunes']",0.075,0.0856,100.219,0.0453,0.9359999999999999,3.5600000000000005e-05,4.0,0.295,10.0,278413.0,-17.277,0.13699999999999998,1.0
1/26/13,The Moment I Knew,taylor swift,64,0,1,64,"['dance pop', 'pop', 'post-teen pop']",0.521,0.0997,125.941,0.0315,0.157,3.9e-06,4.0,0.62,7.0,285560.0,-7.2170000000000005,0.281,1.0
1/19/13,As Long As You Love Me,justin bieber,6,24,29,39,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",0.877,0.35600000000000004,139.817,0.107,0.0748,0.0,4.0,0.557,0.0,229467.0,-3.321,0.612,0.0
1/19/13,Don't Wake Me Up,chris brown,10,37,28,48,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",0.691,0.14400000000000002,127.96700000000001,0.051,0.0548,0.0,4.0,0.602,7.0,222307.0,-5.197,0.20600000000000002,0.0
1/19/13,Blow Me (One Last Kiss),p!nk,5,47,27,47,"['dance pop', 'pop', 'post-teen pop', 'r&b']",0.919,0.282,113.98700000000001,0.044000000000000004,0.000145,0.0,4.0,0.597,7.0,255587.0,-2.9539999999999997,0.73,1.0
1/19/13,Kiss Tomorrow Goodbye,luke bryan,29,64,20,72,"['contemporary country', 'country', 'country road']",0.937,0.316,115.01299999999999,0.0365,0.0064,0.0,4.0,0.5710000000000001,5.0,203133.0,-3.467,0.584,0.0
1/19/13,Creepin',eric church,56,67,20,79,"['contemporary country', 'country', 'country road', 'modern country rock']",0.889,0.31,87.85799999999999,0.0497,0.0389,0.0272,4.0,0.46399999999999997,5.0,232720.0,-5.042,0.539,1.0
1/19/13,Did It For The Girl,greg bates,66,89,16,96,"['country road', 'modern country rock']",0.72,0.33,101.986,0.0237,0.0253,8.72e-06,4.0,0.66,5.0,190667.0,-5.095,0.68,1.0
1/19/13,El Cerrito Place,kenny chesney,72,85,13,85,"['contemporary country', 'country', 'country road']",0.503,0.0754,134.032,0.0272,0.13,0.0,4.0,0.596,4.0,351613.0,-7.606,0.262,1.0
1/19/13,Ice,kelly rowland,88,100,12,98,"['dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",0.519,0.0905,159.002,0.23600000000000002,0.0168,0.0,4.0,0.622,11.0,248933.0,-8.526,0.32299999999999995,1.0
1/19/13,Young & Gettin' It,meek mill,86,86,10,95,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.752,0.131,134.02100000000002,0.121,0.244,0.0,4.0,0.624,4.0,205973.0,-5.43,0.858,1.0
1/19/13,On My Own,samantha barks,97,0,1,97,[''],0.11199999999999999,0.151,75.35,0.0597,0.88,0.0,5.0,0.396,0.0,191067.0,-15.918,0.215,1.0
1/12/13,My Moment,"dj drama, 2 chainz, meek mill, jeremih",89,0,7,99,"['deep trap', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.785,0.21600000000000003,148.05700000000002,0.12,0.0598,0.0,4.0,0.44,1.0,200560.0,-3.897,0.22399999999999998,0.0
1/12/13,Oath,cher lloyd,73,0,2,73,"['dance pop', 'pop', 'post-teen pop', 'talent show', 'viral pop']",0.8640000000000001,0.0808,113.23,0.13,0.0272,0.0,5.0,0.41200000000000003,5.0,218507.0,-3.65,0.7190000000000001,1.0
1/12/13,King Wizard,kid cudi,91,95,2,91,"['hip hop', 'pop rap', 'rap', 'southern hip hop']",0.61,0.10800000000000001,139.987,0.0921,0.0388,0.0263,4.0,0.723,8.0,256240.0,-7.572,0.327,1.0
1/12/13,Bellas Finals: Price Tag/Don't You (Forget About Me)...,the barden bellas,96,0,1,96,"['a cappella', 'hollywood', 'post-teen pop']",0.7120000000000001,0.063,104.14,0.166,0.585,0.0,4.0,0.47100000000000003,0.0,217080.0,-5.655,0.287,1.0
1/12/13,Rock Me,one direction,98,0,1,98,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'talent show']",0.917,0.28,168.018,0.055,0.0354,0.0,4.0,0.503,8.0,200040.0,-3.595,0.79,1.0
1/1/13,Birthday Song,2 chainz,47,62,20,59,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.586,0.156,140.067,0.0512,0.0581,0.0,4.0,0.748,1.0,306600.0,-2.5540000000000003,0.161,1.0
1/1/13,Turn On The Lights,future,50,83,20,87,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.581,0.18,130.96200000000002,0.213,0.0432,0.0,4.0,0.5820000000000001,6.0,249253.0,-9.36,0.389,0.0
1/1/13,The One That Got Away,jake owen,51,71,20,90,"['contemporary country', 'country', 'country road', 'modern country rock']",0.865,0.252,119.913,0.0407,0.0343,5.3200000000000006e-05,4.0,0.5760000000000001,0.0,194173.0,-3.2880000000000003,0.535,1.0
1/1/13,Representin',ludacris,97,98,4,98,"['dance pop', 'dirty south rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.742,0.145,135.888,0.0618,0.109,0.0,4.0,0.674,9.0,245093.0,-4.762,0.39799999999999996,0.0
1/1/13,Over You,cassadee pope,25,0,2,84,"['contemporary country', 'pop emo', 'viral pop']",0.893,0.111,111.959,0.0375,0.0009369999999999999,0.0,4.0,0.616,11.0,218947.0,-3.588,0.5670000000000001,1.0
1/1/13,Cry,cassadee pope,60,0,1,60,"['contemporary country', 'pop emo', 'viral pop']",0.7070000000000001,0.15,113.04,0.0307,0.015,0.0,3.0,0.5379999999999999,9.0,208320.0,-3.8689999999999998,0.29600000000000004,1.0
1/1/13,C'mon,ke$ha,27,0,1,99,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",0.7809999999999999,0.102,126.025,0.0963,0.00657,0.00144,4.0,0.5579999999999999,1.0,214333.0,-5.4479999999999995,0.28600000000000003,0.0
12/29/12,Dance For You,beyonce,78,98,15,95,"['dance pop', 'pop', 'post-teen pop', 'r&b']",0.78,0.17300000000000001,110.005,0.0623,0.0322,0.0,4.0,0.616,2.0,377467.0,-6.062,0.47100000000000003,1.0
12/29/12,Finally Found You,enrique iglesias,24,92,14,100,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'pop quebecois', 'tropical']",0.872,0.344,127.95200000000001,0.0935,0.0101,0.0,4.0,0.622,6.0,220933.0,-4.734,0.633,0.0
12/29/12,Scream & Shout,will.i.am,12,13,3,15,['francoton'],0.69,0.128,130.042,0.0679,0.0216,7.8e-05,4.0,0.773,0.0,283400.0,-6.835,0.489,1.0
12/29/12,My Life,50 cent,27,80,3,99,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",0.9359999999999999,0.285,175.988,0.281,0.046,2.53e-06,4.0,0.645,1.0,239907.0,-4.165,0.561,1.0
12/29/12,Stupid Boy,cassadee pope,40,0,1,40,"['contemporary country', 'pop emo', 'viral pop']",0.395,0.192,139.16899999999998,0.0322,0.872,0.0,4.0,0.465,10.0,219040.0,-4.956,0.252,1.0
